symbol,timestamp_utc,air_temp_3m,rel_hum_3m,wind_spd_avg,wind_spd_max,wind_direction,barom_pres,sw_rad_in,battv_min
BOYM,2026-03-29 02:15:00+00,-26.36,69.3,1.722384,2.706048,188.4,995.7905,44.62,13.38
BOYM,2026-03-29 02:00:00+00,-26.34,70.1,1.051704,2.667168,200.1,995.8,38.69,13.34
BOYM,2026-03-29 01:45:00+00,-26.32,69.58,1.494936,2.781864,217.6,995.7905,33.52,13.31
BOYM,2026-03-29 01:30:00+00,-26.35,69.74,1.115856,1.90512,148.1,995.8136,30.89,13.28
BOYM,2026-03-29 01:15:00+00,-26.45,69.89,1.465776,2.40084,197.1,995.8369,30.23,13.28
BOYM,2026-03-29 01:00:00+00,-26.51,70,0.404352,1.294704,94.9,995.9081,29.48,13.26
BOYM,2026-03-29 00:45:00+00,-26.42,70.23,0.14580001,0.723168,105.3,995.9716,29.58,13.25
BOYM,2026-03-29 00:30:00+00,-26.43,70.35,0.84564,1.7146081,105.5,995.9665,30.64,13.24
BOYM,2026-03-29 00:15:00+00,-26.43,70.21,0,0,0,995.9192,32.78,13.23
BOYM,2026-03-29 00:00:00+00,-26.33,69.6,0.35186398,0.87674403,281.2,995.8487,33.73,13.22
BOYM,2026-03-28 23:45:00+00,-25.86,69.46,0.060264,0.610416,298.5,995.846,51.19,13.23
BOYM,2026-03-28 23:30:00+00,-26.23,69.86,0.587088,1.944,17.47,995.8684,63.51,13.19
BOYM,2026-03-28 23:15:00+00,-26.13,69.9,1.158624,2.286144,351.7,995.8829,62.48,13.21
BOYM,2026-03-28 23:00:00+00,-26.17,70.18,0.557928,1.485216,242.5,996.0142,78.68,13.79
BOYM,2026-03-28 22:45:00+00,-26.5,70.18,0.7776,1.7146081,61.07,996.0671,71.04,13.05
BOYM,2026-03-28 22:30:00+00,-26.92,69.67,0.69012,2.933496,63.91,996.0039,60.51,12.99
BOYM,2026-03-28 22:15:00+00,-26.73,69.65,0.91562396,3.162888,53.09,996.0043,55.87,12.91
BOYM,2026-03-28 22:00:00+00,-26.95,69.23,0.153576,0.91368,173.1,996.0028,48.8,12.9
BOYM,2026-03-28 21:45:00+00,-27.17,69.29,0.14580001,0.571536,82.3,996.0125,36.94,12.85
BOYM,2026-03-28 21:30:00+00,-27.42,69.51,1.872072,3.4292161,72.92,995.9823,26.95,12.83
BOYM,2026-03-28 21:15:00+00,-27.29,68.48,2.027592,3.695544,70.79,995.8953,19.85,12.8
BOYM,2026-03-28 21:00:00+00,-27.13,68.73,1.00116,2.2472641,118.2,995.819,14.95,12.8
BOYM,2026-03-28 20:45:00+00,-27.37,68.93,1.388016,2.2472641,165.9,995.7076,10.49,12.78
BOYM,2026-03-28 20:30:00+00,-27.46,68.36,2.5019279,3.505032,180.6,995.6193,6.886,12.78
BOYM,2026-03-28 20:15:00+00,-27.36,69.14,1.58436,2.40084,170.3,995.6127,4.349,12.78
BOYM,2026-03-28 20:00:00+00,-27.67,69.29,1.240272,2.286144,116.3,995.5439,2.782,12.78
BOYM,2026-03-28 19:45:00+00,-27.54,68.83,0.818424,2.0198162,121.1,995.3769,1.777,12.78
BOYM,2026-03-28 19:30:00+00,-27.38,68.83,1.1566801,2.4377759,126.1,995.2828,1.051,12.78
BOYM,2026-03-28 19:15:00+00,-27.74,69.59,2.43972,3.199824,94.1,995.1851,0.525,12.78
BOYM,2026-03-28 19:00:00+00,-27.71,69.03,2.278368,3.658608,70,995.0399,0.183,12.79
BOYM,2026-03-28 18:45:00+00,-27.51,69.14,1.7029439,2.591352,101.5,994.8878,0.049,12.79
BOYM,2026-03-28 18:30:00+00,-27.24,68.45,1.39968,3.009312,102.5,994.7138,0.013,12.79
BOYM,2026-03-28 18:15:00+00,-27.05,69.43,2.426112,3.390336,173.1,994.6115,0.001,12.79
BOYM,2026-03-28 18:00:00+00,-27.03,69.75,2.126736,2.972376,165.4,994.5415,0.001,12.79
BOYM,2026-03-28 17:45:00+00,-27.09,67.77,1.844856,2.933496,196.4,994.5665,0,12.8
BOYM,2026-03-28 17:30:00+00,-26.59,68.1,2.369736,3.3534,171.3,994.587,0,12.8
BOYM,2026-03-28 17:15:00+00,-27.17,69.62,2.9645998,3.390336,129.7,994.6948,0.001,12.8
BOYM,2026-03-28 17:00:00+00,-27.23,68.46,1.6524,2.781864,77.76,994.5619,0,12.8
BOYM,2026-03-28 16:45:00+00,-27.25,68.54,3.21732,4.648104,82.1,994.4885,0,12.81
BOYM,2026-03-28 16:30:00+00,-26.73,69.25,1.160568,2.706048,111.4,994.3462,0.001,12.8
BOYM,2026-03-28 16:15:00+00,-27.08,69.03,2.657448,4.115448,85.7,994.2827,0,12.79
BOYM,2026-03-28 16:00:00+00,-26.66,68.45,1.800144,4.3059597,141.8,994.1291,0,12.8
BOYM,2026-03-28 15:45:00+00,-26.5,69.26,1.9770479,2.8188002,150.9,994.0247,0,12.83
BOYM,2026-03-28 15:30:00+00,-26.78,69.66,0.645408,1.44828,154,993.851,0,12.82
BOYM,2026-03-28 15:15:00+00,-26.9,69.1,0.552096,1.2188879,150.6,993.6533,0,12.84
BOYM,2026-03-28 15:00:00+00,-26.32,68.3,1.207224,2.742984,134.9,993.4954,0,12.84
BOYM,2026-03-28 14:45:00+00,-26.25,68.61,1.1722319,2.286144,97.2,993.3669,0,12.84
BOYM,2026-03-28 14:30:00+00,-26.12,67.74,1.580472,2.972376,181.3,993.2336,0,12.84
BOYM,2026-03-28 14:15:00+00,-26.04,67.84,2.052864,3.390336,179.6,993.0936,0,12.86
BOYM,2026-03-28 14:00:00+00,-26.11,67.8,2.126736,3.199824,171,992.9767,0,12.86
BOYM,2026-03-28 13:45:00+00,-26.06,67.99,2.270592,3.009312,96.3,992.8075,0,12.87
BOYM,2026-03-28 13:30:00+00,-25.81,67.22,1.71072,2.706048,86.4,992.6305,0.001,12.87
BOYM,2026-03-28 13:15:00+00,-25.5,66.33,1.559088,2.742984,129.8,992.4009,0,12.88
BOYM,2026-03-28 13:00:00+00,-25.5,67.01,2.142288,2.706048,121.7,992.2418,0,12.88
BOYM,2026-03-28 12:45:00+00,-25.31,67.62,1.572696,3.277584,152.2,992.0146,0,12.9
BOYM,2026-03-28 12:30:00+00,-25.54,68.53,1.8487439,2.40084,158.5,991.8333,0,12.9
BOYM,2026-03-28 12:15:00+00,-25.51,68.47,0.818424,2.056752,183.5,991.6143,0,12.91
BOYM,2026-03-28 12:00:00+00,-25.3,67.95,1.240272,2.286144,31.99,991.3807,0,12.92
BOYM,2026-03-28 11:45:00+00,-25.54,67.96,2.315304,4.0765676,158,991.0925,0,12.93
BOYM,2026-03-28 11:30:00+00,-25.3,68.77,1.7865361,3.4292161,84,990.807,0,12.94
BOYM,2026-03-28 11:15:00+00,-25.15,68.77,0.734832,2.0198162,294.2,990.5738,0.001,12.95
BOYM,2026-03-28 11:00:00+00,-25.18,68.92,1.181952,2.325024,166.9,990.3627,0,12.96
BOYM,2026-03-28 10:45:00+00,-24.91,67.84,1.862352,3.886056,37.78,990.0555,0,12.97
BOYM,2026-03-28 10:30:00+00,-24.91,68.59,2.599128,3.8491201,60.26,989.7604,0.001,12.98
BOYM,2026-03-28 10:15:00+00,-24.7,66.29,3.448656,5.830056,61.45,989.5135,0,12.98
BOYM,2026-03-28 10:00:00+00,-24.44,66.41,4.1640477,6.592104,77.26,989.2811,0,12.99
BOYM,2026-03-28 09:45:00+00,-24.49,66.79,5.2488003,6.8584323,83.4,989.0633,0.001,13.02
BOYM,2026-03-28 09:30:00+00,-24.33,65.93,4.41288,6.516288,75,988.8836,0,13.03
BOYM,2026-03-28 09:15:00+00,-24.06,65.44,5.033016,6.516288,91.8,988.6559,0,13.04
BOYM,2026-03-28 09:00:00+00,-23.91,66,4.630608,6.2868958,90.8,988.4258,0.001,13.05
BOYM,2026-03-28 08:45:00+00,-23.65,65.84,4.9008236,6.897312,76.36,988.2087,0.002,13.06
BOYM,2026-03-28 08:30:00+00,-23.53,65.71,5.017464,6.66792,59.84,987.9407,0.005,13.08
BOYM,2026-03-28 08:15:00+00,-23.41,65.01,4.939704,7.048944,65.6,987.588,0.032,13.09
BOYM,2026-03-28 08:00:00+00,-23.37,65.48,5.476248,7.087824,65.33,987.3472,0.107,13.11
BOYM,2026-03-28 07:45:00+00,-23.4,68.5,5.614272,7.772112,53.84,987.0807,0.321,13.12
BOYM,2026-03-28 07:30:00+00,-23.21,67.66,4.9455357,6.819552,26.6,986.7502,0.757,13.12
BOYM,2026-03-28 07:15:00+00,-23.17,64.82,4.245696,6.020568,35.33,986.4958,1.388,13.14
BOYM,2026-03-28 07:00:00+00,-23.26,64.56,5.126328,8.53416,60.45,986.3044,2.116,13.15
BOYM,2026-03-28 06:45:00+00,-23.39,66.19,7.070328,9.56448,62.05,986.0304,3.121,13.17
BOYM,2026-03-28 06:30:00+00,-23.38,66.43,6.28884,9.906625,50.49,985.6713,4.508,13.18
BOYM,2026-03-28 06:15:00+00,-23.39,66.24,5.596776,8.611919,45.82,985.4554,5.791,13.2
BOYM,2026-03-28 06:00:00+00,-23.32,66.85,7.340544,10.287647,43.19,985.1674,7.389,13.2
BOYM,2026-03-28 05:45:00+00,-23.36,67.79,7.3249917,11.010816,55.48,984.8656,8.93,13.22
BOYM,2026-03-28 05:30:00+00,-23.33,68.15,8.088984,11.354904,55.48,984.5241,10.03,13.24
BOYM,2026-03-28 05:15:00+00,-23.31,67.91,9.844417,13.106448,55.11,984.2314,12.05,13.25
BOYM,2026-03-28 05:00:00+00,-23.33,68.17,9.405071,13.831559,57.18,983.9443,14.58,13.26
BOYM,2026-03-28 04:45:00+00,-23.34,67.69,9.35064,13.565232,58.63,983.6553,16.27,13.29
BOYM,2026-03-28 04:30:00+00,-23.33,68.2,9.653904,15.431473,57.64,983.3055,17.5,13.29
BOYM,2026-03-28 04:15:00+00,-23.34,68.91,11.034144,16.6212,60.81,982.9373,20.94,13.29
BOYM,2026-03-28 04:00:00+00,-23.23,69.22,11.214936,14.24952,61.53,982.6709,24.78,13.3
BOYM,2026-03-28 03:45:00+00,-23,68.78,12.212208,15.590881,60.39,982.4695,33.19,13.34
BOYM,2026-03-28 03:30:00+00,-22.73,68.71,13.225032,17.26272,58.08,982.192,39.67,13.35
BOYM,2026-03-28 03:15:00+00,-22.61,68.67,13.4622,17.534882,61.71,981.9416,41.82,13.32
BOYM,2026-03-28 03:00:00+00,-22.44,69.14,13.767407,17.534882,60.79,981.705,30.48,13.32
BOYM,2026-03-28 02:45:00+00,-22.05,68.51,13.920983,17.90424,60.06,981.4,36.56,13.32
BOYM,2026-03-28 02:30:00+00,-21.6,68.59,13.8996,18.020882,62.25,981.1936,53.2,13.33
BOYM,2026-03-28 02:15:00+00,-21.08,68.95,13.291128,17.14608,58.38,980.9264,68.95,13.33
BOYM,2026-03-28 02:00:00+00,-20.92,70.23,13.188096,16.6212,58.4,980.7171,63.83,13.3
BOYM,2026-03-28 01:45:00+00,-20.58,69.65,12.818736,16.75728,54.68,980.4883,68.69,13.29
BOYM,2026-03-28 01:30:00+00,-20.36,69.52,12.90816,17.02944,57.45,980.217,56.49,13.25
BOYM,2026-03-28 01:15:00+00,-19.78,68.67,11.782584,17.61264,59.82,980.0354,54.58,13.22
BOYM,2026-03-28 01:00:00+00,-19.28,68.01,9.099864,11.88756,59.63,979.8801,62.85,13.21
BOYM,2026-03-28 00:45:00+00,-19.13,68.98,8.3106,10.363463,62.11,979.6903,64.32,13.17
BOYM,2026-03-28 00:30:00+00,-19.37,68.83,5.18076,10.136017,54.93,979.5211,67.46,13.14
BOYM,2026-03-28 00:15:00+00,-19.79,67.44,1.907064,4.115448,205.2,979.428,63.48,13.11
BOYM,2026-03-28 00:00:00+00,-20.39,66.35,2.221992,3.199824,216.2,979.2782,61.32,13.09
BOYM,2026-03-27 23:45:00+00,-20.15,64.9,3.0870721,4.80168,225.5,979.116,50.44,13.07
BOYM,2026-03-27 23:30:00+00,-20.39,65.35,3.337848,4.648104,222.5,978.9764,60.06,13.03
BOYM,2026-03-27 23:15:00+00,-20.55,66.15,3.2717519,5.0680084,222.2,978.7107,54.78,13
BOYM,2026-04-24 04:00:00+00,-27.74,50.31,4.881384,8.839368,55,986.2875,0.625,12.61
BOYM,2026-04-24 03:45:00+00,-29.3,50.11,4.117392,6.8584323,52.76,985.9903,0.987,12.62
BOYM,2026-04-24 03:30:00+00,-26.51,40.95,1.8604081,4.342896,75.78,985.8536,1.424,12.62
BOYM,2026-04-24 03:15:00+00,-27.22,45.19,3.248424,6.6290402,92.7,985.7272,1.805,12.62
BOYM,2026-04-24 03:00:00+00,-26.27,39.96,1.537704,3.7713602,78.35,985.7399,2.257,12.62
BOYM,2026-04-24 02:45:00+00,-23.71,36.14,3.232872,8.192017,203.9,985.7987,2.67,12.61
BOYM,2026-04-24 02:30:00+00,-25.31,38.75,3.020976,10.211832,198.4,985.7033,3.045,12.61
BOYM,2026-04-24 02:15:00+00,-25.35,42.92,5.0505123,9.56448,193.6,985.6979,3.384,12.61
BOYM,2026-04-24 02:00:00+00,-26.91,46.91,3.961872,8.992944,179.5,985.6656,3.572,12.61
BOYM,2026-04-24 01:45:00+00,-32.47,58.67,2.35224,4.7239203,59.53,985.7482,3.806,12.61
BOYM,2026-04-24 01:30:00+00,-32.92,63.34,2.0178719,5.3732157,44.97,985.7881,3.859,12.61
BOYM,2026-04-24 01:15:00+00,-34.64,62.88,0.70372796,2.40084,10.52,985.9551,3.864,12.61
BOYM,2026-04-24 01:00:00+00,-34.8,62.68,2.0956318,4.9533124,59.29,986.0783,3.912,12.61
BOYM,2026-04-24 00:45:00+00,-35.25,63.58,0.316872,2.056752,282.4,986.2621,3.6,12.61
BOYM,2026-04-24 00:30:00+00,-35.45,64.15,0.552096,2.3619602,57.02,986.3041,3.139,12.61
BOYM,2026-04-24 00:15:00+00,-35.74,64.37,0.44906402,2.8188002,147.9,986.4054,2.765,12.61
BOYM,2026-04-24 00:00:00+00,-35.83,64.29,0.38491198,1.485216,82.7,986.4459,2.406,12.61
BOYM,2026-04-23 23:45:00+00,-35.82,64.28,1.1294639,2.706048,51.76,986.3341,2.139,12.61
BOYM,2026-04-23 23:30:00+00,-36.28,63.68,1.403568,3.505032,78.91,986.1754,1.883,12.61
BOYM,2026-04-23 23:15:00+00,-36.72,63.58,0.472392,1.675728,150.1,986.0807,1.598,12.61
BOYM,2026-04-23 23:00:00+00,-36.87,63.15,0.692064,1.8662399,193.3,986.1308,1.316,12.61
BOYM,2026-04-23 22:45:00+00,-36.7,62.93,0.756216,2.40084,244.5,986.1924,0.902,12.61
BOYM,2026-04-23 22:30:00+00,-36.96,64.23,0.91368,3.0870721,110.4,986.0454,0.576,12.61
BOYM,2026-04-23 22:15:00+00,-37.75,64.52,1.73016,2.972376,101.5,986.0119,0.37,12.61
BOYM,2026-04-23 22:00:00+00,-37.57,64.65,1.959552,3.3145201,43.73,986.0001,0.195,12.62
BOYM,2026-04-23 21:45:00+00,-37.65,65.06,1.003104,1.790424,78.42,985.9883,0.083,12.61
BOYM,2026-04-23 21:30:00+00,-38,64.87,0.682344,2.1345122,86.9,985.9564,0.023,12.61
BOYM,2026-04-23 21:15:00+00,-38.08,64.73,0.625968,1.790424,93.6,985.8525,0.01,12.61
BOYM,2026-04-23 21:00:00+00,-37.92,64.68,1.075032,2.3619602,92.2,985.8359,0.002,12.61
BOYM,2026-04-23 20:45:00+00,-37.92,64.99,1.016712,1.90512,98.4,985.7968,0.001,12.61
BOYM,2026-04-23 20:30:00+00,-38.28,64.62,1.619352,2.742984,72.14,985.7247,0,12.62
BOYM,2026-04-23 20:15:00+00,-37.86,64.99,0.346032,1.599912,88.9,985.657,0,12.61
BOYM,2026-04-23 20:00:00+00,-37.72,65.85,0.678456,1.8662399,125.8,985.6964,0,12.62
BOYM,2026-04-23 19:45:00+00,-38.38,65.09,1.450224,4.115448,101.5,985.6812,0,12.61
BOYM,2026-04-23 19:30:00+00,-38.15,64.92,0.87479997,1.8662399,296.1,985.5894,0,12.62
BOYM,2026-04-23 19:15:00+00,-37.83,65.84,0.88063204,2.171448,171.6,985.5076,0,12.62
BOYM,2026-04-23 19:00:00+00,-38.32,65.37,0.604584,2.2103279,106,985.3979,0,12.62
BOYM,2026-04-23 18:45:00+00,-37.9,65.87,1.751544,2.8188002,65.69,985.2098,0,12.62
BOYM,2026-04-23 18:30:00+00,-38.03,65.81,0.944784,2.515536,116.8,985.1918,0,12.62
BOYM,2026-04-23 18:15:00+00,-38.14,65.89,0.74843997,1.944,174,985.1547,0,12.62
BOYM,2026-04-23 18:00:00+00,-38.33,65.43,0.472392,1.524096,166.2,985.06,0,12.62
BOYM,2026-04-23 17:45:00+00,-38.1,65.63,0.353808,1.372464,118.6,985.0764,0.001,12.62
BOYM,2026-04-23 17:30:00+00,-38.22,65.44,2.484432,4.1912637,68.94,985.0693,0,12.62
BOYM,2026-04-23 17:15:00+00,-37.78,65.96,0.78732,1.638792,182.7,985.1813,0,12.62
BOYM,2026-04-23 17:00:00+00,-38.04,65.39,0.59292,1.8662399,111.2,985.0783,0.001,12.62
BOYM,2026-04-23 16:45:00+00,-37.63,65.61,0.318816,1.2188879,143.9,985.04,0,12.62
BOYM,2026-04-23 16:30:00+00,-37.46,66.18,1.043928,2.171448,171.3,985.0952,0.001,12.62
BOYM,2026-04-23 16:15:00+00,-38.21,65.27,1.654344,3.048192,85.8,985.1608,0,12.62
BOYM,2026-04-23 16:00:00+00,-37.57,65.77,1.300536,3.695544,67.67,985.1067,0,12.62
BOYM,2026-04-23 15:45:00+00,-37.77,65.92,2.1811678,3.048192,174,985.1259,0.002,12.62
BOYM,2026-04-23 15:30:00+00,-37.99,65.17,0.93311995,2.171448,95.7,985.0995,0.001,12.62
BOYM,2026-04-23 15:15:00+00,-37.35,66.12,0.328536,1.372464,121.4,984.9988,0.001,12.63
BOYM,2026-04-23 15:00:00+00,-37.78,65.63,1.97316,3.048192,102,984.8705,0,12.62
BOYM,2026-04-23 14:45:00+00,-37.59,65.98,0.367416,1.372464,135.9,984.7734,0,12.63
BOYM,2026-04-23 14:30:00+00,-37.55,66.31,0.37908,1.599912,166.1,984.7628,0,12.62
BOYM,2026-04-23 14:15:00+00,-37.65,66.33,0.999216,1.790424,124.3,984.7767,0,12.63
BOYM,2026-04-23 14:00:00+00,-37.72,66.11,0.51515996,1.372464,133,984.6229,0.001,12.63
BOYM,2026-04-23 13:45:00+00,-37.48,66.33,0.52099204,1.524096,165.6,984.5526,0,12.63
BOYM,2026-04-23 13:30:00+00,-37.58,66.26,0.56376,1.638792,113.6,984.3731,0,12.63
BOYM,2026-04-23 13:15:00+00,-37.67,65.81,1.053648,2.056752,100.5,984.2297,0,12.63
BOYM,2026-04-23 13:00:00+00,-37.08,66.73,1.2188879,2.325024,90.5,984.2208,0,12.63
BOYM,2026-04-23 12:45:00+00,-37.46,66.24,1.872072,2.933496,88.7,984.2958,0,12.63
BOYM,2026-04-23 12:30:00+00,-37.52,65.58,0.64152,2.2103279,80.5,984.1899,0.001,12.63
BOYM,2026-04-23 12:15:00+00,-36.82,66.92,1.6524,3.4292161,186.3,984.0923,0,12.63
BOYM,2026-04-23 12:00:00+00,-37.74,66.22,1.339416,3.238704,151,984.125,0.001,12.63
BOYM,2026-04-23 11:45:00+00,-37.41,66.69,2.08008,4.3059597,55.74,984.1127,0,12.63
BOYM,2026-04-23 11:30:00+00,-37.39,66.41,1.37052,2.591352,96.4,984.0054,0,12.63
BOYM,2026-04-23 11:15:00+00,-37.2,66.62,0.64152,1.638792,143.4,984.0444,0,12.63
BOYM,2026-04-23 11:00:00+00,-37.18,66.56,0.37519202,1.524096,164,984.0197,0,12.64
BOYM,2026-04-23 10:45:00+00,-37.09,66.7,1.0653119,1.599912,196.1,984.0449,0,12.63
BOYM,2026-04-23 10:30:00+00,-37.29,66.2,1.839024,2.628288,194.3,984.0121,0,12.64
BOYM,2026-04-23 10:15:00+00,-36.75,66.89,1.209168,3.4292161,104.4,983.9791,0,12.63
BOYM,2026-04-23 10:00:00+00,-37.24,66.88,3.1803842,4.115448,85.9,983.9328,0,12.64
BOYM,2026-04-23 09:45:00+00,-37.34,66.78,1.5007681,3.961872,72.9,983.8677,0,12.64
BOYM,2026-04-23 09:30:00+00,-37.23,66.54,1.162512,2.286144,185.3,983.7691,0,12.64
BOYM,2026-04-23 09:15:00+00,-36.9,66.19,0.678456,1.90512,60.95,983.6957,0,12.64
BOYM,2026-04-23 09:00:00+00,-36.4,67.6,1.257768,2.85768,132,983.6965,0,12.64
BOYM,2026-04-23 08:45:00+00,-37.46,66.42,1.5065999,2.933496,87.5,983.7899,0,12.64
BOYM,2026-04-23 08:30:00+00,-36.93,66.89,0.65124,1.944,78.75,983.8877,0.001,12.64
BOYM,2026-04-23 08:15:00+00,-36.78,67.24,1.07892,1.638792,169.9,983.9021,0,12.65
BOYM,2026-04-23 08:00:00+00,-37.06,66.8,1.125576,2.2103279,156.7,983.97,0,12.64
BOYM,2026-04-23 07:45:00+00,-36.83,67.21,0.474336,1.485216,188.2,983.9198,0,12.65
BOYM,2026-04-23 07:30:00+00,-37.19,67.04,1.04976,2.056752,215.3,983.9369,0,12.64
BOYM,2026-04-23 07:15:00+00,-37.33,66.54,0.882576,1.8662399,173.2,983.918,0,12.64
BOYM,2026-04-23 07:00:00+00,-36.74,67.05,1.6601759,3.658608,78.35,983.8666,0,12.64
BOYM,2026-04-23 06:45:00+00,-36.85,67.11,3.055968,4.152384,72,983.8545,0.001,12.65
BOYM,2026-04-23 06:30:00+00,-36.73,67.51,1.7962561,3.468096,209.9,983.7903,0,12.64
BOYM,2026-04-23 06:15:00+00,-37.28,66.53,1.471608,2.706048,136.8,983.7383,0.001,12.65
BOYM,2026-04-23 06:00:00+00,-36.41,67.61,1.430784,2.742984,78.33,983.7305,0.001,12.64
BOYM,2026-04-23 05:45:00+00,-36.66,67.29,1.275264,2.3619602,110.7,983.7556,0,12.65
BOYM,2026-04-23 05:30:00+00,-36.74,66.54,0.565704,1.44828,233.3,983.763,0.001,12.65
BOYM,2026-04-23 05:15:00+00,-36.04,68.01,1.29276,2.286144,135.8,983.9,0.006,12.64
BOYM,2026-04-23 05:00:00+00,-36.85,67.33,0.944784,2.2472641,86.2,983.891,0.033,12.65
BOYM,2026-04-23 04:45:00+00,-36.91,67.05,0.36936,1.4094001,98.2,983.7823,0.112,12.65
BOYM,2026-04-23 04:30:00+00,-36.68,66.67,0.91368,2.286144,68.97,983.731,0.282,12.65
BOYM,2026-04-23 04:15:00+00,-36.07,67.73,0.400464,1.7534881,129,983.7691,0.549,12.62
BOYM,2026-04-26 04:00:00+00,-38.57,66.14,1.458,4.611168,186.1,989.0268,0.316,12.59
BOYM,2026-04-26 03:45:00+00,-38.48,66.46,0.977832,2.056752,162.1,989.1365,0.538,12.61
BOYM,2026-04-26 03:30:00+00,-38.78,66.32,1.774872,2.591352,190.1,989.2816,0.822,12.61
BOYM,2026-04-26 03:15:00+00,-39.38,65.42,1.541592,3.009312,187.6,989.4108,1.105,12.61
BOYM,2026-04-26 03:00:00+00,-38.63,66.19,2.093688,4.152384,56.61,989.6622,1.44,12.61
BOYM,2026-04-26 02:45:00+00,-38.72,65.77,0.752328,2.667168,164.6,989.8645,1.834,12.61
BOYM,2026-04-26 02:30:00+00,-38.15,66.47,0.979776,2.286144,164.5,989.8438,2.157,12.62
BOYM,2026-04-26 02:15:00+00,-38.34,66.22,1.5007681,3.048192,95.7,990.0482,2.504,12.62
BOYM,2026-04-26 02:00:00+00,-38.34,66.23,0.6318,2.4377759,179.9,990.1683,2.777,12.62
BOYM,2026-04-26 01:45:00+00,-38.52,66.27,1.718496,3.8491201,347.1,990.2909,2.967,12.62
BOYM,2026-04-26 01:30:00+00,-38.32,66.55,0.89618397,2.85768,111.5,990.4023,3.1,12.62
BOYM,2026-04-26 01:15:00+00,-38.42,66.53,0.67068,1.524096,202.5,990.4256,3.153,12.62
BOYM,2026-04-26 01:00:00+00,-38.96,65.72,2.3677921,4.342896,68.85,990.4725,3.132,12.62
BOYM,2026-04-26 00:45:00+00,-38.17,66.67,1.240272,3.3534,96.3,990.6324,3.044,12.62
BOYM,2026-04-26 00:30:00+00,-38.2,66.69,0.872856,1.829304,208.1,990.7235,2.894,12.62
BOYM,2026-04-26 00:15:00+00,-38.27,66.63,1.1294639,2.0198162,89.2,990.7029,2.675,12.62
BOYM,2026-04-26 00:00:00+00,-38.28,66.75,0.176904,1.0672561,141.7,990.8527,2.397,12.63
BOYM,2026-04-25 23:45:00+00,-38.45,66.2,0.752328,1.7534881,122.7,990.9952,2.059,12.62
BOYM,2026-04-25 23:30:00+00,-37.94,66.85,0.98172,2.171448,180.4,991.0576,1.693,12.63
BOYM,2026-04-25 23:15:00+00,-38.19,66.69,0.620136,1.90512,115.8,991.0763,1.3,12.62
BOYM,2026-04-25 23:00:00+00,-38.36,66.59,1.386072,3.0870721,79.33,991.1645,0.923,12.63
BOYM,2026-04-25 22:45:00+00,-38.4,66.32,0.746496,2.171448,114.4,991.3743,0.599,12.62
BOYM,2026-04-25 22:30:00+00,-38.24,66.25,0.058319997,0.99144,162.1,991.5034,0.32,12.62
BOYM,2026-04-25 22:15:00+00,-37.89,66.17,0.365472,1.333584,107.7,991.6001,0.117,12.63
BOYM,2026-04-25 22:00:00+00,-37.24,67.33,0.347976,1.524096,92.9,991.7007,0.036,12.63
BOYM,2026-04-25 21:45:00+00,-37.75,66.85,1.096416,2.2472641,103.9,991.877,0.01,12.63
BOYM,2026-04-25 21:30:00+00,-37.87,66.54,0.697896,1.980936,131,991.962,0.004,12.63
BOYM,2026-04-25 21:15:00+00,-37.46,66.93,1.9906561,3.009312,151.1,991.9286,0.001,12.63
BOYM,2026-04-25 21:00:00+00,-37.29,67.24,0.972,2.628288,103.5,992.1154,0.001,12.63
BOYM,2026-04-25 20:45:00+00,-37.41,67.33,0.793152,2.1345122,145,992.3314,0.001,12.64
BOYM,2026-04-25 20:30:00+00,-37.93,66.45,2.064528,3.277584,197.3,992.5296,0,12.63
BOYM,2026-04-25 20:15:00+00,-37.23,67.28,0.373248,1.7146081,103.2,992.5999,0,12.64
BOYM,2026-04-25 20:00:00+00,-37.61,66.98,1.7029439,2.3619602,64.65,992.6552,0.001,12.63
BOYM,2026-04-25 19:45:00+00,-37.6,66.98,0.501552,1.90512,142.4,992.7601,0,12.64
BOYM,2026-04-25 19:30:00+00,-37.53,67.05,0.804816,1.980936,85.7,992.7633,0.001,12.63
BOYM,2026-04-25 19:15:00+00,-37.49,66.97,0.452952,1.675728,184.4,992.8771,0,12.64
BOYM,2026-04-25 19:00:00+00,-37.56,66.85,0.861192,1.90512,121.4,992.9321,0.001,12.64
BOYM,2026-04-25 18:45:00+00,-37.56,66.78,0.56376,1.638792,64.21,993.0508,0,12.64
BOYM,2026-04-25 18:30:00+00,-37.23,67,0.217728,1.372464,88.3,993.111,0,12.64
BOYM,2026-04-25 18:15:00+00,-36.75,68.07,0.686232,1.485216,167,993.1742,0,12.64
BOYM,2026-04-25 18:00:00+00,-37.5,67.31,0.149688,1.104192,97.2,993.2158,0,12.64
BOYM,2026-04-25 17:45:00+00,-37.41,67.3,0.077759996,0.723168,75.64,993.3506,0,12.64
BOYM,2026-04-25 17:30:00+00,-37.64,66.57,0.569592,2.628288,60.81,993.5289,0,12.64
BOYM,2026-04-25 17:15:00+00,-37.18,66.83,0.441288,2.4766562,63.26,993.626,0,12.64
BOYM,2026-04-25 17:00:00+00,-36.64,67.69,0.173016,1.2188879,156,993.7065,0,12.64
BOYM,2026-04-25 16:45:00+00,-36.8,67.74,0.649296,1.7534881,156,993.7866,0,12.64
