symbol,timestamp_utc,air_temp_3m,rel_hum_3m,wind_spd_avg,wind_spd_max,wind_direction,sw_rad_in,battv_min
VIAM,2026-06-17 23:45:00+00,-53.44,53.98,0.47,0.843,325.5,0.002,12.07
VIAM,2026-06-17 23:30:00+00,-53.68,53.87,0.741,1.274,322.8,0.003,12.07
VIAM,2026-06-17 23:15:00+00,-53.29,54.1,0.682,1.156,307.9,0.0,12.06
VIAM,2026-06-17 23:00:00+00,-53.48,54.0,0.411,0.627,275.6,0.002,12.07
VIAM,2026-06-17 22:45:00+00,-53.44,54.01,0.669,1.411,277.6,0.003,12.06
VIAM,2026-06-17 22:30:00+00,-53.64,54.1,0.01,0.294,344.0,0.003,12.07
VIAM,2026-06-17 22:15:00+00,-53.38,53.94,0.722,1.313,341.9,0.002,12.07
VIAM,2026-06-17 22:00:00+00,-54.15,53.49,1.163,1.45,307.3,0.003,12.07
VIAM,2026-06-17 21:45:00+00,-53.91,53.73,1.008,1.411,298.0,0.001,12.07
VIAM,2026-06-17 21:30:00+00,-53.44,54.19,0.598,1.333,303.3,0.001,12.07
VIAM,2026-06-17 21:15:00+00,-53.11,54.24,0.792,1.019,311.9,0.002,12.07
VIAM,2026-06-17 21:00:00+00,-53.51,53.88,1.136,1.313,308.1,0.002,12.07
VIAM,2026-06-17 20:45:00+00,-53.75,53.97,0.989,1.215,309.1,0.002,12.07
VIAM,2026-06-17 20:30:00+00,-53.28,54.03,1.447,1.823,324.6,0.001,12.06
VIAM,2026-06-17 20:15:00+00,-53.66,53.76,1.021,1.333,300.0,0.001,12.07
VIAM,2026-06-17 20:00:00+00,-53.83,53.71,0.253,0.372,350.6,0.001,12.07
VIAM,2026-06-17 19:45:00+00,-53.37,54.3,0.025,0.255,351.8,0.001,12.07
VIAM,2026-06-17 19:30:00+00,-53.02,54.29,0.148,0.412,351.9,0.002,12.07
VIAM,2026-06-17 19:15:00+00,-53.4,54.19,0.088,0.314,351.7,0.002,12.07
VIAM,2026-06-17 19:00:00+00,-53.24,54.29,0.147,0.49,351.7,0.002,12.06
VIAM,2026-06-17 18:45:00+00,-53.29,54.18,0.714,1.235,335.8,0.003,12.06
VIAM,2026-06-17 18:30:00+00,-53.2,54.11,1.05,1.47,300.4,0.003,12.06
VIAM,2026-06-17 18:15:00+00,-53.73,53.95,1.148,1.568,298.2,0.001,12.06
VIAM,2026-06-17 18:00:00+00,-53.13,54.33,0.181,0.608,300.3,0.003,12.06
VIAM,2026-06-17 17:45:00+00,-53.0,54.33,0.256,0.431,299.1,0.001,12.06
VIAM,2026-06-17 17:30:00+00,-53.41,54.0,0.295,0.745,298.9,0.001,12.06
VIAM,2026-06-17 17:15:00+00,-53.75,53.9,0.53,0.706,299.1,0.003,12.06
VIAM,2026-06-17 17:00:00+00,-53.67,53.96,0.575,0.882,299.2,0.001,12.05
VIAM,2026-06-17 16:45:00+00,-53.76,53.78,1.143,1.47,299.3,0.002,12.05
VIAM,2026-06-17 16:30:00+00,-53.69,54.02,0.542,1.117,321.3,0.002,12.05
VIAM,2026-06-17 16:15:00+00,-53.47,53.97,1.047,1.274,325.6,0.001,12.04
VIAM,2026-06-17 16:00:00+00,-53.65,53.85,1.096,1.411,315.3,0.001,11.9
VIAM,2026-06-17 15:45:00+00,-52.96,54.56,0.852,1.784,302.1,0.003,11.68
VIAM,2026-06-17 15:30:00+00,-52.57,54.7,0.298,0.862,111.0,0.002,12.07
VIAM,2026-06-17 15:15:00+00,-52.71,54.4,1.157,1.45,115.8,0.002,12.07
VIAM,2026-06-17 15:00:00+00,-53.05,54.34,0.189,1.274,275.0,0.003,12.07
VIAM,2026-06-17 14:45:00+00,-53.0,54.35,0.259,1.078,273.0,0.003,12.07
VIAM,2026-06-17 14:30:00+00,-53.03,54.43,1.113,1.744,281.7,0.001,12.07
VIAM,2026-06-17 14:15:00+00,-52.68,54.52,1.267,1.882,43.83,0.003,12.08
VIAM,2026-06-17 14:00:00+00,-52.94,54.45,0.29,1.117,282.3,0.002,12.08
VIAM,2026-06-17 13:45:00+00,-52.94,54.54,1.349,1.784,283.5,0.001,12.08
VIAM,2026-06-17 13:30:00+00,-53.0,54.27,1.984,2.43,336.8,0.001,12.08
VIAM,2026-06-17 13:15:00+00,-53.69,53.89,1.802,2.136,315.9,0.0,12.07
VIAM,2026-06-17 13:00:00+00,-53.8,53.82,1.627,1.98,313.7,0.002,12.07
VIAM,2026-06-17 12:45:00+00,-53.61,53.93,1.934,2.332,317.3,0.002,12.08
VIAM,2026-06-17 12:30:00+00,-53.08,54.48,0.997,1.588,306.7,0.004,12.07
VIAM,2026-06-17 12:15:00+00,-52.29,54.94,0.647,1.372,84.2,0.003,12.08
VIAM,2026-06-17 12:00:00+00,-52.57,54.73,1.284,1.686,77.57,0.002,12.08
VIAM,2026-06-17 11:45:00+00,-52.99,54.29,0.356,1.098,341.1,0.001,12.08
VIAM,2026-06-17 11:30:00+00,-53.54,54.01,0.511,1.588,281.7,0.002,12.08
VIAM,2026-06-17 11:15:00+00,-53.57,53.97,1.408,1.666,317.6,0.002,12.08
VIAM,2026-06-17 11:00:00+00,-53.08,54.42,0.314,1.784,339.9,0.004,12.08
VIAM,2026-06-17 10:45:00+00,-52.88,54.54,0.492,0.941,10.39,0.004,12.08
VIAM,2026-06-17 10:30:00+00,-52.61,54.67,0.817,1.352,353.4,0.002,12.08
VIAM,2026-06-17 10:15:00+00,-52.84,54.44,0.74,1.156,303.8,0.003,12.08
VIAM,2026-06-17 10:00:00+00,-53.04,54.22,0.713,1.411,296.0,0.001,12.08
VIAM,2026-06-17 09:45:00+00,-53.41,54.2,0.928,1.529,305.4,0.001,12.08
VIAM,2026-06-17 09:30:00+00,-52.87,54.46,0.172,0.745,5.301,0.002,12.08
VIAM,2026-06-17 09:15:00+00,-53.14,54.21,0.258,0.96,333.6,0.002,12.08
VIAM,2026-06-17 09:00:00+00,-53.19,54.36,1.327,1.94,309.2,0.003,12.08
VIAM,2026-06-17 08:45:00+00,-52.68,54.44,1.352,1.548,259.4,0.002,12.08
VIAM,2026-06-17 08:30:00+00,-52.84,54.67,0.947,1.686,310.2,0.002,12.08
VIAM,2026-06-17 08:15:00+00,-52.78,54.57,0.629,1.627,346.6,0.001,12.08
VIAM,2026-06-17 08:00:00+00,-53.01,54.44,0.03,0.314,328.6,0.002,12.08
