symbol,timestamp_utc,air_temp_3m,rel_hum_3m,wind_spd_avg,wind_spd_max,wind_direction,barom_pres,sw_rad_in,battv_min
FRLM,2026-03-03 16:15:00+00,-12.92,79.62,0.442,1.529,242.0,987.3324,3.399,13.25
FRLM,2026-03-03 16:00:00+00,-12.16,78.42,1.194,1.764,142.9,987.2644,1.623,13.26
FRLM,2026-03-03 15:45:00+00,-11.97,78.22,1.95,2.372,104.3,987.2048,0.793,13.27
FRLM,2026-03-03 15:30:00+00,-11.82,78.95,1.563,2.117,83.0,987.2112,0.534,13.28
FRLM,2026-03-03 15:15:00+00,-12.19,79.36,0.939,1.568,93.0,987.2175,0.357,13.29
FRLM,2026-03-03 15:00:00+00,-11.66,79.57,1.196,1.744,244.5,987.2195,0.227,13.3
FRLM,2026-03-03 14:45:00+00,-11.36,78.21,1.439,2.136,229.9,987.2545,0.144,13.3
FRLM,2026-03-03 14:30:00+00,-11.71,79.07,1.091,1.607,203.8,987.3163,0.102,13.32
FRLM,2026-03-03 14:15:00+00,-11.61,78.93,1.355,1.98,283.6,987.3867,0.076,13.33
FRLM,2026-03-03 14:00:00+00,-10.66,76.05,1.47,1.823,276.1,987.4443,0.055,13.33
FRLM,2026-03-03 13:45:00+00,-10.18,71.32,0.773,1.235,204.4,987.5016,0.042,13.35
FRLM,2026-03-03 13:30:00+00,-10.13,73.8,0.864,1.294,164.5,987.6015,0.04,13.36
FRLM,2026-03-03 13:15:00+00,-10.08,74.08,1.096,1.607,71.32,987.5505,0.049,13.36
FRLM,2026-03-03 13:00:00+00,-9.91,71.35,1.685,2.391,67.23,987.545,0.047,13.38
FRLM,2026-03-03 12:45:00+00,-9.81,70.32,2.252,2.94,71.11,987.6097,0.04,13.39
FRLM,2026-03-03 12:30:00+00,-9.76,73.99,1.558,3.469,49.16,987.655,0.048,13.4
FRLM,2026-03-03 12:15:00+00,-9.7,76.5,1.16,1.98,2.256,987.6237,0.058,13.41
FRLM,2026-03-03 12:00:00+00,-9.72,74.85,2.163,3.293,67.38,987.6382,0.069,13.42
FRLM,2026-03-03 11:45:00+00,-9.78,72.81,3.075,4.038,69.48,987.6429,0.096,13.43
FRLM,2026-03-03 11:30:00+00,-9.79,71.52,3.555,4.488,70.12,987.6719,0.155,13.44
FRLM,2026-03-03 11:15:00+00,-9.77,70.82,3.841,4.782,65.77,987.6416,0.289,13.44
FRLM,2026-03-03 11:00:00+00,-9.81,71.36,3.818,5.174,64.32,987.6464,0.525,13.45
FRLM,2026-03-03 10:45:00+00,-9.84,71.93,4.387,5.547,60.02,987.7183,0.752,13.48
FRLM,2026-03-03 10:30:00+00,-9.82,72.17,4.98,5.782,65.67,987.6833,1.058,13.49
FRLM,2026-03-03 10:15:00+00,-9.8,74.51,4.872,5.802,60.22,987.6185,1.672,13.51
FRLM,2026-03-03 10:00:00+00,-9.76,77.77,4.905,6.037,53.78,987.5692,2.294,13.52
FRLM,2026-03-03 09:45:00+00,-9.73,79.12,4.267,5.41,50.02,987.5123,3.115,13.53
FRLM,2026-03-03 09:30:00+00,-9.66,78.92,4.625,5.566,45.9,987.4364,3.96,13.54
FRLM,2026-03-03 09:15:00+00,-9.74,79.03,4.526,5.645,48.66,987.3694,5.671,13.55
FRLM,2026-03-03 09:00:00+00,-9.79,77.78,4.875,6.017,50.3,987.2977,7.334,13.56
FRLM,2026-03-03 08:45:00+00,-9.83,77.21,5.066,6.39,48.1,987.1937,8.66,13.57
FRLM,2026-03-03 08:30:00+00,-9.82,76.5,4.345,5.88,49.7,987.1897,10.8,13.59
FRLM,2026-03-03 08:15:00+00,-9.81,77.45,4.522,5.821,49.52,987.1658,18.57,13.61
FRLM,2026-03-03 08:00:00+00,-9.72,78.09,4.909,6.84,48.58,987.1373,25.56,13.63
FRLM,2026-03-03 07:45:00+00,-9.59,76.79,4.122,5.292,50.33,987.0292,21.39,13.64
FRLM,2026-03-03 07:30:00+00,-8.9,71.66,4.537,5.841,60.77,986.8474,19.39,13.65
FRLM,2026-03-03 07:15:00+00,-8.54,72.01,1.105,4.586,74.33,986.7996,20.07,13.67
FRLM,2026-03-03 07:00:00+00,-8.28,72.73,0.93,1.529,18.41,986.749,34.65,13.71
FRLM,2026-03-03 06:45:00+00,-7.134,70.97,0.908,1.411,343.3,986.7402,150.4,13.73
FRLM,2026-03-03 06:30:00+00,-6.266,68.57,0.649,1.392,331.3,986.7354,166.5,13.73
FRLM,2026-03-03 06:15:00+00,-5.754,66.0,0.567,1.137,292.4,986.7367,180.3,13.73
FRLM,2026-03-03 06:00:00+00,-6.383,68.19,0.669,1.039,306.4,986.6063,192.8,13.74
FRLM,2026-03-03 05:45:00+00,-6.952,70.13,1.812,2.528,38.84,986.4213,203.5,13.74
FRLM,2026-03-03 05:30:00+00,-7.915,71.87,1.555,2.078,43.77,986.3078,50.34,13.73
FRLM,2026-03-03 05:15:00+00,-7.267,70.69,1.037,1.431,15.95,986.2923,48.56,13.69
FRLM,2026-03-03 05:00:00+00,-6.739,69.82,1.393,1.901,23.91,986.2887,240.6,13.72
FRLM,2026-03-03 04:45:00+00,-6.122,67.43,1.501,1.98,34.75,986.2277,253.1,13.73
FRLM,2026-03-03 04:30:00+00,-6.22,65.7,2.189,2.999,51.9,986.1679,264.0,13.73
FRLM,2026-03-03 04:15:00+00,-6.309,67.08,2.167,3.273,49.34,986.1722,273.8,13.73
FRLM,2026-03-03 04:00:00+00,-5.849,65.62,1.574,3.038,58.2,986.0452,283.3,13.73
FRLM,2026-03-03 03:45:00+00,-6.016,65.94,1.215,1.725,27.67,986.1768,291.3,13.73
FRLM,2026-03-03 03:30:00+00,-6.136,66.96,1.377,2.587,40.76,986.3499,299.2,13.73
FRLM,2026-03-03 03:15:00+00,-6.493,68.1,2.305,3.41,50.72,986.4089,306.2,13.74
FRLM,2026-03-03 03:00:00+00,-6.602,68.68,2.152,3.371,52.42,986.4454,312.3,13.73
FRLM,2026-03-03 02:45:00+00,-7.025,70.87,2.981,3.822,48.77,986.5821,317.4,13.73
FRLM,2026-03-03 02:30:00+00,-7.065,71.28,3.189,3.9,51.93,986.6887,321.8,13.73
FRLM,2026-03-03 02:15:00+00,-7.421,73.58,3.273,3.998,51.04,986.6751,324.9,13.73
FRLM,2026-03-03 02:00:00+00,-7.655,74.7,3.808,4.684,50.52,986.7087,326.8,13.73
FRLM,2026-03-03 01:45:00+00,-7.736,75.32,3.962,4.665,45.47,986.6482,328.3,13.74
FRLM,2026-03-03 01:30:00+00,-7.517,73.71,3.777,4.822,43.84,986.6278,329.2,13.73
FRLM,2026-03-03 01:15:00+00,-7.015,70.15,2.953,4.116,44.35,986.6647,329.7,13.73
FRLM,2026-03-03 01:00:00+00,-6.464,67.3,0.755,1.901,7.03,986.7119,328.9,13.73
FRLM,2026-03-03 00:45:00+00,-6.968,69.85,0.861,1.313,31.03,986.7296,328.1,13.73
FRLM,2026-03-03 00:30:00+00,-7.554,73.09,1.105,1.96,6.544,986.8431,330.8,13.73
FRLM,2026-03-03 00:15:00+00,-7.204,69.79,1.717,2.45,46.52,986.9163,334.7,13.73
FRLM,2026-03-03 00:00:00+00,-7.725,72.51,0.787,1.156,32.21,986.897,320.2,13.73
FRLM,2026-03-02 23:45:00+00,-8.75,74.79,0.735,1.372,16.6,987.0035,308.6,13.73
FRLM,2026-03-02 23:30:00+00,-9.12,74.43,1.047,1.94,250.3,986.9946,300.8,13.74
FRLM,2026-03-02 23:15:00+00,-8.61,71.72,0.649,1.156,33.82,986.9843,292.9,13.75
FRLM,2026-03-02 23:00:00+00,-9.27,73.65,0.876,1.627,43.69,987.0181,284.3,13.74
FRLM,2026-03-02 22:45:00+00,-9.88,73.9,0.987,1.411,30.24,987.1179,273.6,13.74
FRLM,2026-03-02 22:30:00+00,-10.22,73.14,1.418,1.98,75.23,987.022,263.2,13.74
FRLM,2026-03-02 22:15:00+00,-11.24,75.51,2.462,3.312,99.6,987.1411,252.2,13.73
FRLM,2026-03-02 22:00:00+00,-11.87,77.35,1.572,2.293,45.73,987.2887,240.9,13.74
FRLM,2026-03-02 21:45:00+00,-11.94,78.85,0.406,1.509,63.03,987.5269,234.2,13.74
FRLM,2026-03-02 21:30:00+00,-12.38,79.15,1.074,1.568,217.1,987.5366,227.9,13.73
FRLM,2026-03-02 21:15:00+00,-12.66,78.38,0.514,1.078,306.3,987.5909,221.2,13.73
FRLM,2026-03-02 21:00:00+00,-12.95,78.95,0.626,1.352,203.3,987.6256,213.2,13.74
FRLM,2026-03-02 20:45:00+00,-12.92,81.5,0.421,1.274,322.6,987.6384,204.0,13.73
FRLM,2026-03-02 20:30:00+00,-13.41,81.1,0.904,1.823,359.3,987.5242,192.9,13.73
FRLM,2026-03-02 20:15:00+00,-13.78,80.1,1.208,2.097,119.8,987.5989,181.3,13.75
FRLM,2026-03-02 20:00:00+00,-13.44,82.2,0.346,1.764,132.6,987.5618,166.7,13.44
FRLM,2026-03-02 19:45:00+00,-14.35,83.0,0.761,1.294,221.6,987.5907,148.8,13.31
FRLM,2026-03-02 19:30:00+00,-14.9,81.7,1.094,2.019,307.3,987.5085,130.2,13.25
FRLM,2026-03-02 19:15:00+00,-15.18,81.5,2.129,3.058,144.7,987.5466,112.1,13.23
FRLM,2026-03-02 19:00:00+00,-15.42,83.5,0.995,1.921,74.83,987.6229,64.87,13.21
FRLM,2026-03-02 18:45:00+00,-15.54,82.9,0.386,1.764,76.01,987.6653,20.26,13.21
FRLM,2026-03-02 18:30:00+00,-15.02,80.6,0.398,1.686,271.9,987.6741,20.62,13.2
FRLM,2026-03-02 18:15:00+00,-14.93,82.9,1.484,2.332,135.0,987.7064,14.66,13.19
FRLM,2026-03-02 18:00:00+00,-15.29,82.8,1.075,1.705,128.2,987.8055,12.71,13.19
FRLM,2026-03-02 17:45:00+00,-15.38,83.2,0.981,2.058,21.03,987.8079,10.6,13.2
FRLM,2026-03-02 17:30:00+00,-15.32,82.7,1.034,1.666,18.11,987.7587,8.74,13.2
FRLM,2026-03-02 17:15:00+00,-15.23,82.3,1.039,1.842,124.1,987.7321,7.569,13.2
FRLM,2026-03-02 17:00:00+00,-14.91,81.9,1.406,2.352,129.5,987.6482,6.09,13.21
FRLM,2026-03-02 16:45:00+00,-14.38,81.0,1.597,2.528,86.7,987.582,4.76,13.24
FRLM,2026-03-02 16:30:00+00,-14.85,82.9,1.18,2.509,71.48,987.5189,3.626,13.25
FRLM,2026-03-02 16:15:00+00,-14.66,81.4,1.215,2.568,299.0,987.4237,2.688,13.26
FRLM,2026-03-02 16:00:00+00,-13.95,81.2,1.203,3.528,166.4,987.4213,1.942,13.27
FRLM,2026-03-02 15:45:00+00,-14.41,80.3,1.099,2.548,174.4,987.4322,1.369,13.28
FRLM,2026-03-02 15:30:00+00,-14.3,79.64,0.836,2.47,125.2,987.4601,0.968,13.28
FRLM,2026-03-02 15:15:00+00,-14.48,81.9,1.456,2.411,89.9,987.448,0.684,13.3
FRLM,2026-03-02 15:00:00+00,-14.52,82.2,1.094,2.372,11.57,987.5023,0.49,13.31
FRLM,2026-03-02 14:45:00+00,-13.94,81.1,0.849,2.705,17.64,987.4833,0.352,13.31
FRLM,2026-03-02 14:30:00+00,-13.84,79.39,1.478,2.803,110.6,987.6121,0.267,13.32
FRLM,2026-03-02 14:15:00+00,-13.56,78.78,2.435,3.116,64.4,987.6858,0.206,13.33
FRLM,2026-03-02 14:00:00+00,-12.88,79.09,1.388,2.92,115.2,987.9283,0.164,13.34
FRLM,2026-03-02 13:45:00+00,-13.21,78.57,0.597,1.744,306.0,988.0005,0.124,13.35
FRLM,2026-03-02 13:30:00+00,-12.67,78.33,0.997,2.822,331.7,988.0609,0.111,13.36
FRLM,2026-03-02 13:15:00+00,-12.89,76.43,2.149,3.587,153.2,988.1863,0.11,13.37
FRLM,2026-03-02 13:00:00+00,-12.89,78.43,1.469,3.195,128.0,988.2315,0.124,13.38
FRLM,2026-03-02 12:45:00+00,-13.71,80.4,1.169,1.96,40.23,988.2259,0.157,13.39
FRLM,2026-03-02 12:30:00+00,-12.72,78.56,1.446,3.195,91.2,988.2702,0.201,13.4
FRLM,2026-03-02 12:15:00+00,-12.42,78.54,1.567,3.293,177.2,988.3375,0.282,13.42
FRLM,2026-03-02 12:00:00+00,-12.8,78.51,0.806,1.901,358.3,988.4379,0.405,13.42
FRLM,2026-03-02 11:45:00+00,-12.16,77.09,0.923,1.686,192.7,988.5539,0.587,13.43
FRLM,2026-03-02 11:30:00+00,-11.55,75.47,0.676,2.078,120.9,988.5477,0.844,13.45
FRLM,2026-03-02 11:15:00+00,-12.1,77.58,0.683,1.862,140.7,988.5878,1.223,13.45
FRLM,2026-03-02 11:00:00+00,-12.15,78.27,0.71,2.078,335.6,988.5975,1.754,13.46
FRLM,2026-03-02 10:45:00+00,-11.76,77.11,0.717,1.823,112.1,988.6614,2.471,13.49
FRLM,2026-03-02 10:30:00+00,-10.63,71.73,0.923,2.136,134.3,988.6729,3.384,13.5
FRLM,2026-03-02 10:15:00+00,-11.33,76.73,0.569,1.411,126.6,988.7885,4.446,13.51
FRLM,2026-03-02 10:00:00+00,-11.29,74.93,0.903,2.234,51.24,988.8142,5.699,13.52
FRLM,2026-03-02 09:45:00+00,-11.18,74.95,1.067,2.038,344.1,988.8051,7.082,13.54
FRLM,2026-03-02 09:30:00+00,-10.36,71.41,1.475,2.097,172.6,988.8243,8.59,13.55
FRLM,2026-03-02 09:15:00+00,-10.0,69.56,0.67,1.842,240.3,988.8368,10.39,13.56
FRLM,2026-03-02 09:00:00+00,-10.67,73.05,0.252,1.235,262.9,988.9182,11.87,13.57
FRLM,2026-03-02 08:45:00+00,-9.83,69.08,1.263,2.234,64.51,988.8834,13.06,13.58
FRLM,2026-03-02 08:30:00+00,-9.78,69.67,0.774,2.097,51.53,989.0544,14.4,13.6
FRLM,2026-03-02 08:15:00+00,-9.54,69.22,0.543,1.764,49.28,989.0399,15.84,13.62
FRLM,2026-03-02 08:00:00+00,-9.66,70.93,0.453,1.235,347.6,989.1455,17.26,13.63
FRLM,2026-03-02 07:45:00+00,-9.15,68.98,0.863,1.999,270.4,989.179,18.31,13.65
FRLM,2026-03-02 07:30:00+00,-8.9,66.65,0.597,1.098,191.2,989.2463,19.39,13.66
FRLM,2026-03-02 07:15:00+00,-8.87,64.74,0.527,1.176,345.7,989.1959,20.61,13.68
FRLM,2026-03-02 07:00:00+00,-8.05,63.69,1.438,2.528,33.85,989.1489,79.78,13.73
FRLM,2026-03-02 06:45:00+00,-6.727,59.46,1.005,1.646,296.5,989.1676,161.7,13.73
FRLM,2026-03-02 06:30:00+00,-6.205,59.49,0.701,1.313,191.9,989.2601,175.7,13.73
FRLM,2026-03-02 06:15:00+00,-6.753,65.05,0.956,1.529,8.32,989.4149,188.6,13.73
FRLM,2026-03-02 06:00:00+00,-6.542,63.85,1.618,2.274,47.69,989.5447,201.8,13.74
FRLM,2026-03-02 05:45:00+00,-7.578,68.07,3.006,4.214,43.15,989.6517,212.7,13.74
FRLM,2026-03-02 05:30:00+00,-8.38,69.73,3.538,4.39,33.87,989.7717,71.03,13.73
FRLM,2026-03-02 05:15:00+00,-7.813,68.93,4.271,5.116,37.26,989.7468,147.3,13.73
FRLM,2026-03-02 05:00:00+00,-7.383,68.83,4.555,5.429,42.1,989.685,249.6,13.73
FRLM,2026-03-02 04:45:00+00,-7.28,68.87,3.915,4.763,38.23,989.8417,261.3,13.74
FRLM,2026-03-02 04:30:00+00,-7.109,67.34,3.558,4.547,35.08,990.0021,271.9,13.73
FRLM,2026-03-02 04:15:00+00,-7.122,67.09,3.354,4.116,34.88,989.9478,282.5,13.72
FRLM,2026-03-02 04:00:00+00,-6.757,65.16,3.584,4.488,44.1,989.9716,291.5,13.73
FRLM,2026-03-02 03:45:00+00,-6.263,59.8,3.191,4.488,53.87,989.9646,300.3,13.73
FRLM,2026-03-02 03:30:00+00,-6.221,56.56,3.051,3.763,55.69,989.8476,308.0,13.73
FRLM,2026-03-02 03:15:00+00,-6.386,56.95,3.351,3.822,54.4,989.8185,314.9,13.73
FRLM,2026-03-02 03:00:00+00,-6.441,58.9,3.257,4.234,56.14,989.9765,321.2,13.73
FRLM,2026-03-02 02:45:00+00,-6.591,59.52,3.4,4.116,54.07,990.086,326.4,13.74
FRLM,2026-03-02 02:30:00+00,-6.506,56.72,3.361,4.626,59.35,990.0836,331.0,13.73
FRLM,2026-03-02 02:15:00+00,-6.907,55.61,3.434,4.704,58.0,990.0497,333.9,13.73
FRLM,2026-03-02 02:00:00+00,-6.917,56.13,3.522,4.469,58.47,990.1428,336.2,13.73
FRLM,2026-03-02 01:45:00+00,-6.882,56.15,2.561,3.842,54.11,990.1852,337.6,13.73
FRLM,2026-03-02 01:30:00+00,-6.968,57.2,3.421,4.684,59.01,990.1044,338.2,13.73
FRLM,2026-03-02 01:15:00+00,-7.306,62.09,3.74,4.743,45.52,990.2231,337.3,13.73
FRLM,2026-03-02 01:00:00+00,-7.233,61.63,3.804,4.704,54.27,990.3679,336.0,13.73
FRLM,2026-03-02 00:45:00+00,-7.097,59.11,3.841,5.116,54.33,990.3604,333.7,13.73
FRLM,2026-03-02 00:30:00+00,-7.034,55.21,1.339,3.822,48.26,990.3107,330.6,13.73
FRLM,2026-03-02 00:15:00+00,-7.942,60.59,0.734,1.666,244.6,990.3359,326.8,13.73
FRLM,2026-03-02 00:00:00+00,-8.31,63.44,1.024,1.333,297.0,990.398,321.3,13.73
FRLM,2026-03-01 23:45:00+00,-8.63,64.09,1.071,1.431,309.7,990.3391,315.0,13.73
FRLM,2026-03-01 23:30:00+00,-8.56,60.43,0.976,1.784,274.5,990.3279,308.2,13.74
FRLM,2026-03-01 23:15:00+00,-9.24,60.7,0.975,1.666,192.3,990.2562,299.9,13.73
FRLM,2026-03-01 23:00:00+00,-9.79,64.04,1.423,2.097,215.3,990.1673,290.8,13.73
FRLM,2026-03-01 22:45:00+00,-10.34,66.33,1.147,1.686,297.0,990.1709,282.1,13.73
FRLM,2026-03-01 22:30:00+00,-10.32,60.89,0.45,1.019,259.5,990.1794,272.3,13.73
FRLM,2026-03-01 22:15:00+00,-10.8,63.41,0.763,1.431,315.8,990.1345,261.4,13.74
FRLM,2026-03-01 22:00:00+00,-10.68,59.9,0.884,2.254,298.3,990.022,250.7,13.74
FRLM,2026-03-01 21:45:00+00,-11.71,63.69,1.81,2.764,163.1,990.0184,239.1,13.73
FRLM,2026-03-01 21:30:00+00,-11.94,67.56,1.446,2.254,138.0,990.06,227.5,13.73
FRLM,2026-03-01 21:15:00+00,-12.29,67.74,0.854,1.47,170.4,990.0288,214.8,13.74
FRLM,2026-03-01 21:00:00+00,-12.37,67.32,1.41,2.352,144.0,989.9995,203.2,13.74
FRLM,2026-03-01 20:45:00+00,-12.84,71.18,1.608,2.372,24.74,989.9494,189.4,13.73
FRLM,2026-03-01 20:30:00+00,-13.24,75.39,0.838,2.097,260.1,989.9856,175.3,13.73
FRLM,2026-03-01 20:15:00+00,-13.23,73.41,1.067,1.94,43.68,990.0143,162.3,13.75
FRLM,2026-03-01 20:00:00+00,-13.05,71.09,0.882,1.803,64.18,990.1357,148.7,13.39
FRLM,2026-03-01 19:45:00+00,-14.01,73.82,1.005,1.94,311.2,990.1168,133.4,13.31
FRLM,2026-03-01 19:30:00+00,-14.9,75.6,2.374,3.234,131.4,989.9583,116.6,13.26
FRLM,2026-03-01 19:15:00+00,-14.89,78.38,1.671,3.018,101.1,990.096,98.6,13.24
FRLM,2026-03-01 19:00:00+00,-15.24,78.99,2.107,2.685,37.2,990.1844,75.34,13.22
FRLM,2026-03-01 18:45:00+00,-15.37,76.86,1.342,2.038,66.89,990.2323,22.92,13.21
FRLM,2026-03-01 18:30:00+00,-15.21,77.77,1.426,2.43,137.7,990.2128,17.05,13.21
FRLM,2026-03-01 18:15:00+00,-15.3,77.22,0.948,1.842,357.9,990.1846,15.34,13.2
FRLM,2026-03-01 18:00:00+00,-14.86,75.5,0.446,1.509,129.4,990.0479,13.57,13.2
FRLM,2026-03-01 17:45:00+00,-15.09,76.77,0.979,2.489,143.1,989.9747,11.79,13.21
FRLM,2026-03-01 17:30:00+00,-14.93,74.71,2.122,3.254,338.0,989.8031,10.08,13.21
FRLM,2026-03-01 17:15:00+00,-14.44,73.61,1.077,2.666,118.2,989.7433,8.46,13.2
FRLM,2026-03-01 17:00:00+00,-14.72,73.89,1.492,2.176,114.2,989.6248,6.975,13.22
FRLM,2026-03-01 16:45:00+00,-14.37,75.03,2.161,2.822,13.53,989.5931,5.6,13.24
FRLM,2026-03-01 16:30:00+00,-14.34,73.74,1.46,2.548,345.4,989.4868,4.416,13.25
FRLM,2026-03-01 16:15:00+00,-14.48,75.69,2.497,3.312,157.5,989.3568,3.332,13.26
FRLM,2026-03-01 16:00:00+00,-14.12,73.23,1.441,2.862,104.1,989.4628,2.401,13.27
FRLM,2026-03-01 15:45:00+00,-14.73,77.72,1.045,1.823,337.4,989.4766,1.693,13.28
FRLM,2026-03-01 15:30:00+00,-13.96,71.29,1.37,2.43,337.0,989.3442,1.163,13.29
FRLM,2026-03-01 15:15:00+00,-14.46,76.23,2.44,3.626,160.8,989.3668,0.829,13.3
FRLM,2026-03-01 15:00:00+00,-14.3,75.9,1.622,2.822,54.13,989.3285,0.622,13.31
FRLM,2026-03-01 14:45:00+00,-14.18,76.15,1.642,2.94,31.46,989.3573,0.484,13.32
FRLM,2026-03-01 14:30:00+00,-13.78,74.3,0.576,1.627,149.4,989.4856,0.385,13.33
FRLM,2026-03-01 14:15:00+00,-13.89,72.83,0.772,1.352,105.7,989.48,0.323,13.34
FRLM,2026-03-01 14:00:00+00,-13.25,71.52,1.093,2.47,67.11,989.537,0.278,13.35
FRLM,2026-03-01 13:45:00+00,-13.31,70.63,1.101,2.019,16.95,989.6593,0.232,13.36
FRLM,2026-03-01 13:30:00+00,-13.23,72.35,2.141,3.234,165.9,989.54,0.209,13.37
FRLM,2026-03-01 13:15:00+00,-13.43,74.29,1.198,1.784,35.71,989.5284,0.209,13.38
FRLM,2026-03-01 13:00:00+00,-12.53,70.54,0.759,2.058,267.8,989.5804,0.225,13.39
FRLM,2026-03-01 12:45:00+00,-12.65,69.61,0.91,2.019,207.7,989.5654,0.271,13.4
FRLM,2026-03-01 12:30:00+00,-12.83,72.6,1.067,1.784,4.403,989.5678,0.357,13.4
FRLM,2026-03-01 12:15:00+00,-12.36,69.63,0.793,1.764,149.0,989.6276,0.474,13.42
FRLM,2026-03-01 12:00:00+00,-12.54,71.33,0.563,1.803,57.52,989.6174,0.641,13.43
FRLM,2026-03-01 11:45:00+00,-11.54,65.19,1.094,2.47,68.8,989.6231,0.875,13.44
FRLM,2026-03-01 11:30:00+00,-11.46,65.11,1.404,2.528,153.4,989.5964,1.228,13.45
FRLM,2026-03-01 11:15:00+00,-11.66,66.09,1.16,1.999,301.6,989.6688,1.699,13.45
FRLM,2026-03-01 11:00:00+00,-11.09,64.97,0.671,1.078,278.0,989.6394,2.336,13.46
FRLM,2026-03-01 10:45:00+00,-11.58,67.11,0.724,1.392,180.9,989.645,3.17,13.49
FRLM,2026-03-01 10:30:00+00,-10.69,61.02,0.481,1.058,352.3,989.6185,4.155,13.51
FRLM,2026-03-01 10:15:00+00,-9.94,55.12,0.985,1.921,102.0,989.5906,5.259,13.51
FRLM,2026-03-01 10:00:00+00,-9.72,55.59,0.986,1.588,75.99,989.6293,6.524,13.53
FRLM,2026-03-01 09:45:00+00,-10.22,52.65,0.286,0.862,77.93,989.6228,7.929,13.54
FRLM,2026-03-01 09:30:00+00,-10.23,54.9,0.369,0.784,24.95,989.6563,9.53,13.55
FRLM,2026-03-01 09:15:00+00,-10.13,55.61,0.428,1.0,277.0,989.7682,11.23,13.56
FRLM,2026-03-01 09:00:00+00,-9.81,56.78,0.364,0.823,286.4,989.8049,12.65,13.58
FRLM,2026-03-01 08:45:00+00,-9.31,58.75,0.822,1.529,239.0,989.7702,13.86,13.59
FRLM,2026-03-01 08:30:00+00,-9.25,57.73,1.155,1.548,239.0,989.7107,15.15,13.61
FRLM,2026-03-01 08:15:00+00,-8.8,59.75,0.599,1.156,246.3,989.7274,16.58,13.62
FRLM,2026-03-01 08:00:00+00,-8.47,57.25,0.518,0.921,196.9,989.7009,17.94,13.64
FRLM,2026-03-01 07:45:00+00,-7.713,46.83,0.492,1.098,75.9,989.7304,18.9,13.66
FRLM,2026-03-01 07:30:00+00,-7.827,46.7,0.404,0.98,30.25,989.7167,19.94,13.67
FRLM,2026-03-01 07:15:00+00,-7.539,46.18,0.451,0.902,15.36,989.7086,21.15,13.69
FRLM,2026-03-01 07:00:00+00,-5.751,44.9,0.853,1.333,342.0,989.7796,110.6,13.73
FRLM,2026-03-01 06:45:00+00,-4.732,43.35,0.393,0.862,290.8,989.8076,169.0,13.73
FRLM,2026-03-01 06:30:00+00,-5.929,48.35,0.913,1.686,320.0,989.847,181.9,13.73
FRLM,2026-03-01 06:15:00+00,-6.059,47.75,1.256,1.94,330.4,989.8689,194.6,13.73
FRLM,2026-03-01 06:00:00+00,-5.473,46.74,0.932,1.47,352.8,989.9369,207.2,13.73
FRLM,2026-03-01 05:45:00+00,-6.253,45.9,1.35,1.98,347.4,990.0095,219.4,13.73
FRLM,2026-03-01 05:30:00+00,-7.193,48.78,1.453,1.921,306.4,989.9219,114.7,13.73
FRLM,2026-03-01 05:15:00+00,-6.109,52.51,0.982,1.921,302.0,989.9232,212.1,13.72
FRLM,2026-03-01 05:00:00+00,-5.861,51.27,1.551,2.489,13.59,989.9601,255.7,13.73
FRLM,2026-03-01 04:45:00+00,-6.226,54.77,2.541,3.312,37.62,990.0014,267.2,13.73
FRLM,2026-03-01 04:30:00+00,-6.572,62.09,3.142,4.155,31.09,990.0011,278.1,13.73
FRLM,2026-03-01 04:15:00+00,-6.1,58.07,3.045,3.9,39.42,990.0788,287.8,13.72
FRLM,2026-03-01 04:00:00+00,-6.115,61.9,3.059,3.744,38.65,990.1356,297.3,13.73
FRLM,2026-03-01 03:45:00+00,-6.05,61.25,3.505,4.586,42.9,990.2145,305.6,13.73
FRLM,2026-03-01 03:30:00+00,-6.012,61.53,3.353,4.057,46.64,990.3327,312.7,13.73
FRLM,2026-03-01 03:15:00+00,-5.945,60.81,3.36,4.116,48.04,990.3536,319.6,13.73
FRLM,2026-03-01 03:00:00+00,-5.966,61.43,3.215,4.41,43.52,990.3384,325.4,13.73
FRLM,2026-03-01 02:45:00+00,-6.069,60.01,3.212,4.175,49.02,990.413,331.0,13.73
FRLM,2026-03-01 02:30:00+00,-6.293,58.65,3.517,4.136,50.73,990.3488,335.2,13.73
FRLM,2026-03-01 02:15:00+00,-6.677,59.66,3.891,4.782,50.14,990.2802,338.2,13.73
FRLM,2026-03-01 02:00:00+00,-6.73,60.56,3.795,4.508,50.66,990.2541,340.5,13.73
FRLM,2026-03-01 01:45:00+00,-6.771,60.69,4.044,4.861,54.43,990.1883,341.9,13.73
FRLM,2026-03-01 01:30:00+00,-6.735,61.22,4.16,5.292,55.63,990.1385,342.4,13.73
FRLM,2026-03-01 01:15:00+00,-6.786,62.57,4.644,5.566,56.33,990.1083,341.0,13.73
FRLM,2026-03-01 01:00:00+00,-6.724,61.48,4.552,5.723,57.42,990.0827,341.2,13.73
FRLM,2026-03-01 00:45:00+00,-6.819,63.66,3.936,4.782,51.36,990.1686,340.0,13.73
FRLM,2026-03-01 00:30:00+00,-6.876,61.36,4.252,5.351,57.18,990.1351,346.7,13.74
FRLM,2026-03-01 00:15:00+00,-7.044,58.26,4.704,5.566,60.77,990.1119,343.3,13.73
FRLM,2026-03-01 00:00:00+00,-7.092,59.73,3.784,4.92,55.98,990.1289,330.2,13.73
