symbol,timestamp_utc,air_temp_3m,rel_hum_3m,wind_spd_avg,wind_spd_max,wind_direction,sw_rad_in,battv_min
VAAM,2026-03-16 04:45:00+00,-30.64,71.54,0.818,1.588,206.1,0.001,12.71
VAAM,2026-03-16 04:30:00+00,-30.75,71.51,0.618,1.372,258.1,0.001,12.71
VAAM,2026-03-16 04:15:00+00,-30.89,71.57,0.28,0.96,153.4,0.002,12.69
VAAM,2026-03-16 04:00:00+00,-31.09,71.3,1.084,1.862,92.5,0.003,12.72
VAAM,2026-03-16 03:45:00+00,-31.03,71.47,1.421,2.47,101.9,0.001,12.71
VAAM,2026-03-16 03:30:00+00,-31.34,71.2,1.494,2.352,108.1,0.002,12.72
VAAM,2026-03-16 03:15:00+00,-31.58,70.93,1.821,2.568,95.5,0.002,12.69
VAAM,2026-03-16 03:00:00+00,-31.62,70.82,2.109,3.038,92.5,0.002,12.72
VAAM,2026-03-16 02:45:00+00,-31.31,71.52,1.025,2.156,117.5,0.003,12.72
VAAM,2026-03-16 02:30:00+00,-31.48,70.93,1.42,2.195,126.2,0.002,12.72
VAAM,2026-03-16 02:15:00+00,-31.37,71.11,1.645,1.98,72.77,0.003,12.7
VAAM,2026-03-16 02:00:00+00,-30.93,71.28,0.867,1.392,106.9,0.002,12.72
VAAM,2026-03-16 01:45:00+00,-30.05,72.2,0.98,1.431,292.5,0.001,12.73
VAAM,2026-03-16 01:30:00+00,-30.39,71.83,0.831,1.803,312.2,0.001,12.73
VAAM,2026-03-16 01:15:00+00,-30.23,71.93,1.631,2.489,145.3,0.002,12.7
VAAM,2026-03-16 01:00:00+00,-29.91,72.04,1.963,2.705,54.11,0.004,12.73
VAAM,2026-03-16 00:45:00+00,-29.65,72.3,1.625,2.607,56.79,0.002,12.73
VAAM,2026-03-16 00:30:00+00,-29.34,72.76,1.94,2.94,135.0,0.002,12.73
VAAM,2026-03-16 00:15:00+00,-29.89,72.21,1.735,2.881,77.0,0.001,12.71
VAAM,2026-03-16 00:00:00+00,-30.06,72.07,2.018,2.822,113.5,0.002,12.73
VAAM,2026-03-15 23:45:00+00,-30.11,72.0,2.388,3.45,66.55,0.004,12.74
VAAM,2026-03-15 23:30:00+00,-30.32,71.71,1.635,2.313,120.1,0.008,12.74
VAAM,2026-03-15 23:15:00+00,-29.53,72.48,1.156,2.136,331.2,0.015,12.71
VAAM,2026-03-15 23:00:00+00,-29.36,72.66,1.453,1.94,312.2,0.041,12.74
VAAM,2026-03-15 22:45:00+00,-29.55,72.54,1.537,2.156,245.4,0.12,12.74
VAAM,2026-03-15 22:30:00+00,-29.78,72.08,0.321,1.117,349.8,0.286,12.74
VAAM,2026-03-15 22:15:00+00,-29.44,72.61,0.983,1.627,116.7,0.61,12.72
VAAM,2026-03-15 22:00:00+00,-29.78,72.34,0.758,1.215,98.5,1.254,12.74
